% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: R.A. Fisher
%      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%      (c) Date: July, 1988
% 
% 3. Past Usage:
%    - Publications: too many to mention!!!  Here are a few.
%    1. Fisher,R.A. "The use of multiple measurements in taxonomic problems"
%       Annual Eugenics, 7, Part II, 179-188 (1936); also in "Contributions
%       to Mathematical Statistics" (John Wiley, NY, 1950).
%    2. Duda,R.O., & Hart,P.E. (1973) Pattern Classification and Scene Analysis.
%       (Q327.D83) John Wiley & Sons.  ISBN 0-471-22361-1.  See page 218.
%    3. Dasarathy, B.V. (1980) "Nosing Around the Neighborhood: A New System
%       Structure and Classification Rule for Recognition in Partially Exposed
%       Environments".  IEEE Transactions on Pattern Analysis and Machine
%       Intelligence, Vol. PAMI-2, No. 1, 67-71.
%       -- Results:
%          -- very low misclassification rates (0% for the setosa class)
%    4. Gates, G.W. (1972) "The Reduced Nearest Neighbor Rule".  IEEE 
%       Transactions on Information Theory, May 1972, 431-433.
%       -- Results:
%          -- very low misclassification rates again
%    5. See also: 1988 MLC Proceedings, 54-64.  Cheeseman et al's AUTOCLASS II
%       conceptual clustering system finds 3 classes in the data.
% 
% 4. Relevant Information:
%    --- This is perhaps the best known database to be found in the pattern
%        recognition literature.  Fisher's paper is a classic in the field
%        and is referenced frequently to this day.  (See Duda & Hart, for
%        example.)  The data set contains 3 classes of 50 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of iris plant.
%    --- This is an exceedingly simple domain.
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 4 numeric, predictive attributes and the class
% 
% 7. Attribute Information:
%    1. sepal length in cm
%    2. sepal width in cm
%    3. petal length in cm
%    4. petal width in cm
%    5. class: 
%       -- Iris Setosa
%       -- Iris Versicolour
%       -- Iris Virginica
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
%  	           Min  Max   Mean    SD   Class Correlation
%    sepal length: 4.3  7.9   5.84  0.83    0.7826   
%     sepal width: 2.0  4.4   3.05  0.43   -0.4194
%    petal length: 1.0  6.9   3.76  1.76    0.9490  (high!)
%     petal width: 0.1  2.5   1.20  0.76    0.9565  (high!)
% 
% 9. Class Distribution: 33.3% for each of 3 classes.

@RELATION jk

@ATTRIBUTE P_value	REAL
@ATTRIBUTE S_entropy    REAL
@ATTRIBUTE F3   REAL
@ATTRIBUTE class 	{'coding','non_coding'}

@DATA
5.70182,2.32028,0.04147,'coding'
7.10597,2.39960,0.02860,'coding'
0.96454,2.23593,0.04104,'non_coding'
9.42446,2.52682,0.03390,'coding'
1.17424,1.91830,0.05337,'non_coding'
13.58419,2.53089,0.04668,'coding'
0.24157,2.52164,0.01666,'non_coding'
4.69474,2.59329,0.02471,'coding'
6.66977,2.81200,0.06204,'coding'
4.34857,3.01297,0.04970,'coding'
3.16461,2.62581,0.07814,'coding'
0.66667,2.12193,0.01990,'non_coding'
2.18827,2.39940,0.04052,'coding'
8.33061,2.58095,0.03407,'coding'
0.56863,2.52164,0.02230,'non_coding'
3.21088,2.72013,0.04369,'coding'
0.52325,1.92193,0.03211,'non_coding'
14.46414,2.23334,0.05231,'coding'
9.72353,2.37018,0.04146,'coding'
11.21789,2.66303,0.04856,'coding'
0.85726,2.98009,0.00850,'non_coding'
5.46368,2.01629,0.03262,'coding'
0.16471,1.58496,0.02520,'non_coding'
3.76598,2.64471,0.02579,'coding'
1.32980,2.32193,0.03549,'non_coding'
6.83015,2.86981,0.03722,'coding'
0.72302,0.91830,0.07176,'non_coding'
5.50575,2.79215,0.03797,'coding'
0.22875,2.68872,0.01674,'non_coding'
11.47854,2.94681,0.04926,'coding'
1.34096,1.92193,0.03550,'non_coding'
8.37537,2.48668,0.03706,'coding'
3.01844,2.38226,0.01284,'coding'
0.68745,1.92193,0.01543,'non_coding'
0.90909,3.10092,0.01271,'coding'
3.34021,3.23593,0.06887,'coding'
6.04085,2.17851,0.03365,'coding'
3.38008,2.44812,0.04122,'coding'
0.52395,2.72548,0.00931,'non_coding'
4.95482,2.42368,0.02985,'coding'
0.27407,2.58496,0.01218,'non_coding'
3.51000,2.57163,0.03510,'coding'
0.50725,0.91830,0.04411,'non_coding'
14.95730,2.55634,0.06722,'coding'
1.15692,1.58496,0.11500,'non_coding'
2.21759,2.73855,0.03080,'coding'
0.65993,2.23593,0.04438,'non_coding'
5.49408,2.73262,0.02789,'coding'
1.04587,2.57782,0.01919,'non_coding'
11.77778,2.47738,0.05099,'coding'
4.65546,2.61572,0.07824,'coding'
2.27525,3.09003,0.03447,'coding'
4.12978,3.05837,0.03385,'coding'
0.48718,2.66353,0.01249,'non_coding'
0.74074,2.32193,0.04115,'coding'
0.52797,2.23593,0.01083,'non_coding'
7.85753,2.80208,0.04224,'coding'
0.56263,1.58496,0.05419,'non_coding'
3.50806,2.77842,0.02829,'coding'
3.44759,2.60183,0.02436,'coding'
1.27719,3.03915,0.02689,'non_coding'
4.96349,2.95440,0.03508,'coding'
11.58517,2.58286,0.05104,'coding'
0.34451,1.91830,0.02721,'non_coding'
5.66068,2.43741,0.06779,'coding'
0.49852,2.25000,0.01943,'non_coding'
0.74691,2.15564,0.02766,'coding'
0.90833,2.58496,0.04542,'non_coding'
10.78896,2.19084,0.03682,'coding'
11.70870,2.73167,0.03474,'coding'
3.80837,1.94269,0.03680,'coding'
0.19048,1.91830,0.00907,'coding'
0.31429,1.92193,0.01796,'non_coding'
2.30882,1.57095,0.06791,'coding'
0.43141,2.64644,0.02254,'non_coding'
1.15525,2.37095,0.03165,'coding'
0.61333,2.52164,0.02453,'non_coding'
5.14978,2.54453,0.02269,'coding'
2.29945,2.96117,0.01263,'coding'
0.66667,2.66123,0.01498,'non_coding'
6.89594,2.08826,0.03649,'coding'
0.40860,1.50000,0.02636,'non_coding'
3.91243,2.77190,0.06631,'coding'
2.43203,2.60419,0.01359,'coding'
0.41152,2.74060,0.00508,'non_coding'
8.94348,2.66318,0.06189,'coding'
0.83862,2.32193,0.02094,'non_coding'
10.04316,2.89777,0.04001,'coding'
13.05583,2.81631,0.06431,'coding'
5.16466,2.71951,0.06222,'coding'
0.84640,1.58496,0.11338,'non_coding'
2.33923,2.37500,0.04140,'coding'
0.69091,2.75000,0.02512,'non_coding'
6.16406,2.50864,0.04816,'coding'
1.95699,2.41938,0.06313,'coding'
0.74898,1.45915,0.02646,'non_coding'
6.71906,2.47021,0.04494,'coding'
13.31270,2.86685,0.06339,'coding'
0.20446,1.92193,0.06531,'non_coding'
7.31703,2.59780,0.03578,'coding'
23.80256,2.71169,0.04938,'coding'
0.18224,1.58496,0.04051,'non_coding'
9.40847,2.56432,0.05974,'coding'
0.62681,2.25163,0.02657,'non_coding'
1.60094,2.64644,0.04510,'coding'
8.53697,2.86408,0.05827,'coding'
0.38025,2.75000,0.01519,'non_coding'
1.89655,2.00000,0.13080,'coding'
0.02182,2.25163,0.01626,'non_coding'
1.35632,1.50000,0.09354,'coding'
1.37793,2.93983,0.02755,'non_coding'
2.81503,2.93869,0.03254,'coding'
0.44766,2.64644,0.01204,'non_coding'
4.03509,2.63129,0.07079,'coding'
3.25327,2.73152,0.03189,'coding'
0.53002,2.15564,0.01570,'non_coding'
1.91317,2.67570,0.03215,'coding'
0.35149,2.25163,0.02019,'non_coding'
0.81250,2.41938,0.02539,'coding'
0.51686,1.58496,0.07060,'non_coding'
8.47784,2.19612,0.09801,'coding'
0.14677,1.91830,0.00555,'non_coding'
5.64074,2.94647,0.03134,'coding'
0.34694,2.23593,0.01416,'non_coding'
3.40868,2.94639,0.04669,'coding'
0.43137,2.72018,0.00610,'non_coding'
4.33199,2.26700,0.03494,'coding'
8.65933,2.70064,0.04234,'coding'
4.63572,3.13168,0.03912,'coding'
11.49958,2.92931,0.05793,'coding'
0.55030,0.91830,0.03241,'non_coding'
11.63290,2.61106,0.05014,'coding'
0.25758,1.58496,0.02342,'non_coding'
1.33651,2.73957,0.02546,'coding'
3.12974,1.93524,0.03748,'coding'
0.37946,1.79248,0.03583,'non_coding'
13.05828,2.50141,0.03653,'coding'
0.70727,1.91830,0.07042,'non_coding'
7.67985,2.64907,0.04339,'coding'
0.70833,1.58496,0.05903,'non_coding'
7.71168,2.53924,0.04959,'coding'
7.27813,2.83509,0.03091,'coding'
1.32440,2.23593,0.03009,'non_coding'
6.29167,2.24780,0.06554,'coding'
0.15381,1.58496,0.02647,'non_coding'
13.78780,2.72891,0.03554,'coding'
4.28834,2.60360,0.02631,'coding'
0.72298,2.25163,0.01890,'non_coding'
4.81982,2.99725,0.03722,'coding'
3.32216,2.21997,0.05228,'non_coding'
5.58501,2.60927,0.03219,'coding'
3.08333,2.73321,0.04534,'coding'
14.52093,1.83623,0.06754,'coding'
0.73245,2.66123,0.02263,'non_coding'
0.43262,2.52164,0.01841,'coding'
0.21784,2.52164,0.00960,'non_coding'
4.85442,2.76078,0.03963,'coding'
9.11245,2.41511,0.05489,'coding'
0.39674,1.58496,0.04233,'non_coding'
6.77054,2.92489,0.06298,'coding'
0.53846,1.52193,0.02761,'non_coding'
11.47276,2.56808,0.04464,'coding'
2.21717,2.40479,0.03359,'coding'
0.88787,2.52164,0.02332,'non_coding'
9.60343,2.42601,0.04498,'coding'
10.59599,2.73948,0.05548,'coding'
0.65287,3.01043,0.00901,'non_coding'
2.01333,2.51720,0.02684,'coding'
0.62500,1.58496,0.05208,'non_coding'
6.84894,2.74744,0.04138,'coding'
0.08124,2.04644,0.02263,'non_coding'
9.19650,2.73926,0.05677,'coding'
3.08076,2.58212,0.03176,'coding'
0.87526,1.58496,0.09326,'non_coding'
8.30228,2.89114,0.04549,'coding'
4.09583,2.80716,0.01707,'coding'
5.00535,2.95470,0.05353,'coding'
0.34815,2.25163,0.01547,'non_coding'
10.60662,2.85418,0.04899,'coding'
1.12174,2.25163,0.02647,'non_coding'
7.47908,2.21982,0.02933,'coding'
0.02398,1.92193,0.02824,'non_coding'
5.49184,2.72007,0.03840,'coding'
2.42735,2.36852,0.06224,'coding'
0.28118,2.78845,0.00652,'non_coding'
1.54750,2.50274,0.01604,'coding'
6.53333,2.63326,0.04356,'coding'
1.37080,2.72193,0.02533,'non_coding'
2.46296,2.66123,0.05473,'coding'
11.94014,2.57189,0.04874,'coding'
2.85572,2.44644,0.08525,'coding'
0.34480,1.84644,0.00966,'non_coding'
1.37466,2.36957,0.02272,'coding'
0.23834,2.80735,0.01893,'non_coding'
2.98077,2.50033,0.02866,'coding'
4.05720,2.42682,0.04801,'coding'
0.35846,2.72548,0.01574,'non_coding'
7.16733,2.46564,0.02867,'coding'
0.34268,1.58496,0.01920,'non_coding'
2.53977,3.16681,0.02886,'coding'
1.05226,2.23593,0.03969,'non_coding'
7.14760,2.76405,0.03556,'coding'
0.98611,0.91830,0.08218,'non_coding'
4.68566,2.92061,0.02670,'coding'
3.88221,2.97376,0.02744,'coding'
7.75716,2.88540,0.03510,'coding'
0.57749,1.92193,0.00346,'non_coding'
4.03333,2.95871,0.02444,'coding'
0.46143,1.77095,0.01349,'non_coding'
10.02944,2.52271,0.05210,'coding'
0.72630,2.32193,0.04027,'non_coding'
7.31758,2.31414,0.03641,'coding'
0.30702,2.32193,0.01616,'non_coding'
10.21354,2.60422,0.03546,'coding'
1.81346,2.72722,0.03327,'coding'
0.23805,1.92193,0.01315,'non_coding'
2.82877,2.70138,0.03875,'coding'
0.42598,2.72548,0.00985,'non_coding'
24.49186,2.75273,0.04197,'coding'
29.47256,2.12129,0.04781,'coding'
0.44444,1.58496,0.03704,'non_coding'
9.14286,2.97957,0.04665,'coding'
26.79900,2.45736,0.04739,'coding'
1.21452,1.77356,0.02405,'coding'
2.14612,2.32193,0.05880,'coding'
1.21642,2.84644,0.01816,'coding'
1.15819,2.40564,0.03926,'coding'
7.33333,2.21925,0.07120,'coding'
0.32906,1.97175,0.00844,'coding'
4.44595,2.11808,0.12016,'coding'
0.75887,2.54808,0.01076,'non_coding'
0.97076,2.40564,0.03406,'coding'
1.05040,0.59167,0.02894,'non_coding'
2.09091,2.89700,0.01358,'coding'
0.54595,1.84237,0.02743,'non_coding'
5.96578,3.08066,0.03951,'coding'
1.35271,1.92193,0.03786,'non_coding'
4.18768,2.09486,0.07038,'coding'
0.55952,2.40564,0.01998,'non_coding'
22.46555,2.55898,0.05020,'coding'
2.75340,2.81883,0.02810,'coding'
0.82164,1.84237,0.01823,'non_coding'
7.62710,2.87290,0.02480,'coding'
0.48963,2.25163,0.00649,'non_coding'
3.27917,2.95915,0.04099,'coding'
1.21295,2.41309,0.03283,'non_coding'
5.49333,1.93168,0.03995,'coding'
13.48830,2.47335,0.05916,'coding'
0.54936,2.25163,0.01745,'non_coding'
4.61111,2.76399,0.03202,'coding'
8.84418,2.75060,0.05233,'coding'
0.44390,2.32193,0.00812,'non_coding'
6.47036,2.41682,0.03773,'coding'
0.52941,1.00000,0.06228,'non_coding'
3.26275,2.71327,0.03839,'coding'
4.25641,2.49043,0.03852,'coding'
0.10441,0.91830,0.01653,'non_coding'
4.56082,2.80384,0.01881,'coding'
4.02660,2.45659,0.03781,'coding'
0.20482,1.96096,0.00548,'non_coding'
5.33829,2.27724,0.03969,'coding'
3.16000,2.21129,0.03160,'coding'
4.26581,2.50756,0.02188,'coding'
0.74792,1.52193,0.03409,'non_coding'
3.62447,2.19685,0.03059,'coding'
1.01596,2.28104,0.02186,'non_coding'
7.01310,2.87692,0.06125,'coding'
3.80237,3.00988,0.03006,'coding'
5.46984,2.67449,0.05209,'coding'
0.33333,2.00000,0.02083,'non_coding'
3.25090,2.36296,0.01748,'coding'
7.66903,1.92767,0.03626,'coding'
0.23853,1.92193,0.01997,'non_coding'
3.59953,2.47949,0.02544,'coding'
1.61778,2.87966,0.02157,'coding'
1.06667,1.50000,0.07111,'non_coding'
11.70419,2.42900,0.03819,'coding'
0.75556,2.00000,0.05037,'non_coding'
1.19742,1.92193,0.04032,'coding'
0.97763,1.52193,0.04517,'non_coding'
4.39837,2.40136,0.05364,'coding'
0.30303,2.00000,0.01837,'non_coding'
5.32441,2.71808,0.03561,'coding'
0.39749,1.00000,0.04614,'non_coding'
10.47521,2.56700,0.10744,'coding'
7.54194,2.77082,0.04866,'coding'
1.11546,2.30664,0.01246,'coding'
0.27844,2.15564,0.01226,'non_coding'
1.36782,2.37456,0.02358,'coding'
5.95918,2.31772,0.06081,'coding'
1.82653,2.84237,0.03728,'coding'
0.81344,2.25163,0.03391,'non_coding'
11.06246,2.07136,0.04105,'coding'
5.03404,2.77971,0.03545,'coding'
0.81884,2.25163,0.03560,'non_coding'
8.96679,2.82460,0.06382,'coding'
2.66637,2.32193,0.12973,'non_coding'
4.14722,2.66329,0.06912,'coding'
3.06061,2.19716,0.09275,'coding'
0.64018,2.85539,0.02251,'non_coding'
6.46002,2.55522,0.04768,'coding'
0.64462,2.25163,0.04417,'non_coding'
7.32161,2.99352,0.05720,'coding'
0.52844,0.91830,0.04837,'non_coding'
4.18123,2.06346,0.08119,'coding'
0.85851,2.37878,0.01305,'non_coding'
8.08246,2.46497,0.03389,'coding'
2.07677,2.92353,0.02517,'coding'
0.71498,2.72193,0.02072,'non_coding'
6.03083,2.51291,0.03486,'coding'
10.93530,2.15283,0.05374,'coding'
7.51094,2.48928,0.05800,'coding'
7.39896,2.61620,0.03834,'coding'
0.30140,1.58496,0.01764,'non_coding'
6.30697,2.62750,0.03563,'coding'
20.65632,2.40171,0.04007,'coding'
8.22708,2.61294,0.05142,'coding'
1.26572,0.81128,0.07568,'non_coding'
0.70000,2.41938,0.02333,'coding'
1.39785,2.19716,0.04509,'coding'
0.71888,2.85539,0.01732,'non_coding'
2.41224,2.54853,0.01969,'coding'
1.22160,1.50000,0.05121,'non_coding'
3.09498,2.42083,0.03328,'coding'
0.26576,2.00000,0.01926,'non_coding'
10.07023,2.77040,0.06333,'coding'
2.29167,2.05881,0.07161,'coding'
3.13333,2.68872,0.07833,'coding'
0.70303,2.40564,0.02556,'non_coding'
10.66986,2.64968,0.06818,'coding'
13.17874,2.36734,0.06367,'coding'
0.55818,1.58496,0.05973,'non_coding'
2.83842,3.00029,0.02167,'coding'
0.34375,2.50326,0.01074,'non_coding'
4.52482,2.27210,0.02751,'coding'
3.46869,2.99219,0.02102,'coding'
5.53623,2.51098,0.01852,'non_coding'
6.73396,2.56007,0.04249,'coding'
5.04605,2.89260,0.03320,'coding'
0.62192,2.72193,0.01024,'non_coding'
4.34529,2.50432,0.03462,'coding'
7.27392,2.73041,0.04395,'coding'
0.73928,1.00000,0.04617,'non_coding'
1.34752,2.64644,0.02764,'coding'
0.75372,2.62861,0.00960,'non_coding'
9.88034,2.79484,0.03619,'coding'
0.55556,1.92193,0.03086,'non_coding'
5.49573,2.68803,0.03523,'coding'
6.13943,2.84047,0.04013,'coding'
9.80873,2.50937,0.05464,'coding'
5.34532,2.01082,0.03494,'coding'
1.03056,2.32193,0.02231,'non_coding'
8.19951,2.37097,0.04039,'coding'
0.57548,2.50000,0.03246,'non_coding'
4.99827,2.49411,0.05180,'coding'
0.84994,2.72548,0.02333,'non_coding'
0.89899,2.96558,0.01362,'coding'
6.32268,2.70363,0.05774,'coding'
0.32056,2.40564,0.03401,'non_coding'
0.41135,2.23593,0.01750,'coding'
7.37139,2.40826,0.06732,'coding'
1.04065,1.79248,0.05076,'coding'
0.79789,1.58496,0.03704,'non_coding'
1.96881,2.79110,0.01053,'coding'
14.46796,2.71977,0.04312,'coding'
2.27976,2.25000,0.08142,'coding'
0.51429,1.37095,0.02939,'non_coding'
0.23710,1.45915,0.02993,'coding'
0.61969,1.58496,0.06301,'non_coding'
4.80444,2.43128,0.03203,'coding'
2.55388,2.29427,0.03840,'coding'
0.36078,2.35539,0.00849,'non_coding'
3.65934,2.08623,0.04021,'coding'
0.61275,2.17095,0.01802,'non_coding'
4.13962,3.14203,0.04335,'coding'
1.51767,1.91830,0.07535,'non_coding'
5.20325,3.04411,0.08461,'coding'
4.12107,2.55226,0.03888,'coding'
4.05993,2.78912,0.03041,'coding'
0.76190,1.58496,0.07256,'non_coding'
6.88263,2.66842,0.04847,'coding'
5.36463,2.22387,0.04379,'coding'
0.52125,2.48171,0.01008,'non_coding'
15.75501,2.54330,0.05124,'coding'
0.89724,1.58496,0.11667,'non_coding'
0.46921,1.92193,0.02418,'coding'
0.13426,1.58496,0.03452,'non_coding'
3.92968,2.78848,0.03316,'coding'
3.33981,2.92603,0.03243,'coding'
6.57568,2.93639,0.03554,'coding'
2.43284,2.04644,0.07262,'coding'
6.03372,2.98008,0.04696,'coding'
5.78239,2.32199,0.03432,'coding'
6.52451,2.51596,0.04797,'coding'
0.85731,2.25163,0.02601,'non_coding'
7.83012,3.01651,0.06046,'coding'
0.49522,1.52193,0.03000,'non_coding'
7.23392,2.60398,0.06346,'coding'
1.26797,1.50000,0.10822,'non_coding'
2.69128,2.21016,0.03612,'coding'
0.75871,2.25163,0.03023,'non_coding'
2.51534,2.75512,0.03086,'coding'
0.53925,2.52164,0.02293,'non_coding'
7.46050,2.55830,0.08625,'coding'
0.94949,0.81128,0.05755,'non_coding'
2.55975,2.47291,0.04830,'coding'
5.05943,1.99157,0.07844,'coding'
0.93874,1.54879,0.03797,'non_coding'
2.79552,2.60985,0.04698,'coding'
0.51064,2.46772,0.01086,'non_coding'
3.98551,2.64644,0.11552,'coding'
2.50926,2.32193,0.06970,'coding'
5.17333,2.52164,0.20693,'coding'
0.61420,2.25163,0.01033,'non_coding'
2.34510,2.85539,0.05518,'coding'
0.31142,0.91830,0.02315,'non_coding'
9.71404,2.43182,0.02556,'coding'
0.81197,1.52193,0.04164,'non_coding'
1.52157,3.08496,0.03580,'coding'
0.29874,1.58496,0.01852,'non_coding'
5.57920,2.98233,0.07914,'coding'
3.39147,2.58450,0.03944,'coding'
5.26141,2.98023,0.04366,'coding'
0.30952,2.50000,0.01105,'non_coding'
0.93766,2.25163,0.02208,'coding'
0.60120,1.58496,0.03581,'non_coding'
6.00178,2.33333,0.03210,'coding'
7.11424,2.70316,0.03639,'coding'
4.14103,2.92215,0.04551,'coding'
0.18359,1.58496,0.02647,'non_coding'
8.82872,2.55366,0.04448,'coding'
0.42766,2.15564,0.03611,'non_coding'
1.04142,0.91830,0.08912,'coding'
1.98915,2.72499,0.01351,'non_coding'
12.97724,2.86429,0.06330,'coding'
0.44444,1.79248,0.02116,'non_coding'
1.76947,2.65564,0.03307,'coding'
1.28105,1.66450,0.05024,'non_coding'
0.58333,1.79248,0.02652,'coding'
1.43103,2.15564,0.04935,'coding'
2.54329,2.69678,0.03303,'coding'
0.71861,2.66123,0.01369,'non_coding'
4.06944,2.82450,0.04845,'coding'
2.30877,2.35275,0.04861,'coding'
1.60539,2.75000,0.05815,'non_coding'
3.33333,2.50738,0.03788,'coding'
0.89080,2.50000,0.03072,'non_coding'
1.28931,2.46625,0.02433,'coding'
0.29536,2.11808,0.00748,'non_coding'
7.28968,2.58015,0.05785,'coding'
0.78898,1.66450,0.01305,'non_coding'
4.86207,2.82218,0.08383,'coding'
0.15544,2.87818,0.00277,'non_coding'
13.33025,2.66227,0.04108,'coding'
0.39995,2.23593,0.01388,'non_coding'
14.70456,2.79164,0.04518,'coding'
4.04958,2.31032,0.02563,'coding'
0.29528,1.75000,0.00404,'non_coding'
2.27743,2.45324,0.02829,'coding'
2.08876,2.91741,0.02472,'coding'
0.65297,2.52193,0.01789,'non_coding'
0.92929,2.24708,0.01408,'coding'
0.39145,2.59491,0.00900,'non_coding'
4.88125,2.92179,0.06102,'coding'
0.93333,2.41938,0.02872,'coding'
0.25307,1.90564,0.01014,'non_coding'
1.18788,2.48346,0.02160,'coding'
0.24921,2.90633,0.00162,'non_coding'
6.83838,3.07757,0.04144,'coding'
0.26016,1.91830,0.01269,'non_coding'
5.65060,2.68872,0.13616,'coding'
0.82753,2.52206,0.01786,'non_coding'
11.16168,2.31663,0.04770,'coding'
3.89451,2.34361,0.04930,'coding'
0.55235,1.79248,0.01507,'non_coding'
1.97024,2.25000,0.07037,'coding'
1.34772,2.25163,0.05518,'non_coding'
5.54667,3.01851,0.03698,'coding'
1.89223,1.57798,0.02845,'coding'
0.94739,1.92193,0.02571,'non_coding'
3.28993,2.31752,0.03427,'coding'
1.28802,2.23593,0.03472,'non_coding'
14.95774,2.03682,0.03034,'coding'
5.88057,2.90874,0.06289,'coding'
1.30469,2.41938,0.04860,'non_coding'
4.42991,2.80423,0.04140,'coding'
0.07707,1.58496,0.03353,'non_coding'
4.50718,3.09665,0.04313,'coding'
2.65233,2.19969,0.05704,'coding'
0.63733,2.65505,0.01724,'non_coding'
7.53652,2.68099,0.03797,'coding'
12.29432,2.74450,0.06257,'coding'
1.37037,1.65774,0.04350,'coding'
0.57471,1.40564,0.01982,'non_coding'
6.78475,2.50800,0.05007,'coding'
8.61222,2.63338,0.06862,'coding'
2.37849,2.35122,0.01895,'coding'
1.34167,2.25163,0.06708,'non_coding'
5.43385,2.23771,0.03344,'coding'
0.96970,1.79248,0.04408,'non_coding'
2.55221,2.60123,0.03075,'coding'
0.23252,2.80004,0.00765,'non_coding'
4.30024,2.39631,0.06100,'coding'
14.63613,2.56446,0.07448,'coding'
0.99495,2.64160,0.03015,'non_coding'
6.61252,2.57400,0.02790,'coding'
1.51686,0.91830,0.07300,'non_coding'
8.78623,2.68275,0.03820,'coding'
0.47619,1.92193,0.02721,'non_coding'
8.15089,2.65093,0.04823,'coding'
10.68431,2.64257,0.06285,'coding'
5.73148,2.32993,0.03184,'coding'
7.29271,3.04913,0.05228,'coding'
10.08432,2.93700,0.04768,'coding'
0.54308,2.00000,0.01744,'non_coding'
5.65868,2.36902,0.03388,'coding'
0.37588,1.58496,0.01920,'non_coding'
9.00901,2.86743,0.03746,'coding'
10.28447,2.45831,0.04130,'coding'
5.61046,2.51336,0.04400,'coding'
0.38222,2.73216,0.01019,'non_coding'
3.20430,2.13788,0.04135,'coding'
0.25878,2.52164,0.01916,'non_coding'
6.09748,2.30022,0.02876,'coding'
0.66552,2.52164,0.03038,'non_coding'
8.73087,2.65877,0.04607,'coding'
0.80000,1.91830,0.03556,'coding'
1.96899,2.12581,0.04579,'coding'
0.69820,2.25163,0.03167,'non_coding'
4.98113,2.75090,0.03133,'coding'
2.89418,2.50326,0.04594,'coding'
1.29038,1.92193,0.03374,'non_coding'
3.77612,2.44262,0.03757,'coding'
0.20677,1.58496,0.02027,'non_coding'
5.29152,2.41986,0.03793,'coding'
5.31658,2.86232,0.05343,'coding'
1.11077,2.50000,0.03498,'non_coding'
1.68421,2.14514,0.02955,'coding'
0.40527,2.15564,0.01264,'non_coding'
0.59444,2.19716,0.01981,'coding'
1.71685,2.85757,0.01231,'coding'
2.69538,2.57807,0.02019,'coding'
0.87500,2.50000,0.03125,'coding'
0.69241,2.00000,0.03741,'non_coding'
2.35328,2.37456,0.04023,'coding'
2.07246,2.64644,0.06007,'coding'
0.98434,1.92193,0.06833,'non_coding'
2.08627,2.60307,0.02454,'coding'
0.89861,1.52193,0.07110,'non_coding'
5.73434,2.33677,0.04312,'coding'
7.72504,2.55959,0.03560,'coding'
11.50538,2.41927,0.04639,'coding'
8.07729,2.66432,0.05853,'coding'
6.67521,2.28513,0.04279,'coding'
3.50000,2.72058,0.05469,'coding'
2.60504,3.05748,0.04378,'coding'
1.54321,3.08604,0.01905,'coding'
2.73016,2.82878,0.03715,'coding'
1.88584,2.72193,0.05167,'coding'
15.60100,1.97057,0.06681,'coding'
4.91441,2.76574,0.06641,'coding'
0.45523,1.50000,0.01407,'non_coding'
4.43400,3.02717,0.05952,'coding'
1.62000,2.12809,0.06480,'coding'
19.24431,2.58975,0.02887,'coding'
1.69697,2.55407,0.01543,'coding'
6.01636,1.98786,0.03691,'coding'
3.02247,2.41160,0.06792,'coding'
0.77193,1.00000,0.08126,'non_coding'
6.44131,2.54685,0.09072,'coding'
9.54346,2.79437,0.05469,'coding'
3.72884,2.96772,0.03864,'coding'
3.43956,2.77736,0.07559,'coding'
20.86192,2.85565,0.06065,'coding'
3.27879,2.78064,0.05961,'coding'
2.01212,2.50000,0.07317,'coding'
7.27024,2.84764,0.05193,'coding'
1.14415,1.00000,0.12918,'non_coding'
2.44074,2.13394,0.05424,'coding'
2.26136,1.70044,0.05139,'coding'
7.40492,2.99255,0.04970,'coding'
0.57971,1.45915,0.02520,'coding'
0.65430,1.50000,0.07823,'non_coding'
0.08772,1.54879,0.00308,'coding'
4.26506,2.70326,0.03426,'coding'
0.16413,1.92193,0.01698,'non_coding'
12.23054,1.85432,0.07324,'coding'
4.94660,2.76753,0.04803,'coding'
0.14493,2.71929,0.00315,'non_coding'
8.85801,2.73993,0.04036,'coding'
0.45521,2.77560,0.01310,'non_coding'
5.43954,2.80677,0.03432,'coding'
1.22013,1.92193,0.06244,'non_coding'
0.51701,2.12809,0.02110,'coding'
8.66853,2.76514,0.02418,'coding'
6.20679,2.52578,0.03831,'coding'
1.83041,2.74347,0.01469,'non_coding'
9.56889,2.62925,0.04253,'coding'
0.63933,2.15564,0.03678,'non_coding'
4.91941,2.43349,0.03604,'coding'
0.24806,1.91830,0.01154,'non_coding'
5.80970,2.89366,0.04225,'coding'
9.14132,2.44657,0.05917,'coding'
6.13707,1.95619,0.03824,'coding'
5.41567,2.35116,0.03224,'coding'
12.80182,2.28679,0.04655,'coding'
1.11326,1.50000,0.06025,'non_coding'
6.67292,2.64349,0.04171,'coding'
8.53860,2.17959,0.04653,'coding'
2.96521,2.83443,0.01997,'coding'
5.38283,2.59569,0.03262,'coding'
8.15429,2.66167,0.04660,'coding'
0.68889,1.50000,0.04593,'non_coding'
